Specialization,Case Type,Case Number,Lawyer ID,Win/Lose,Location,Price
Criminal Lawyer,Drug,1020,1000,1,Supreme Court,346
Tax Lawyer,TaxEvasion,1018,1018,0,High Court,619
Tax Lawyer,TaxEvasion,1017,1017,0,High Court,559
Immigration Lawyer,Asylum,1001,1009,0,High Court,515
Immigration Lawyer,VisaApplication,1002,1009,1,Vilage Court,591
Tax Lawyer,TaxEvasion,1020,1019,1,Vilage Court,510
Tax Lawyer,IRSAudit,1001,1016,0,District Court,193
Tax Lawyer,IRSAudit,1030,1016,0,Supreme Court,780
Criminal Lawyer,Robbery,1035,1000,0,Vilage Court,290
Business Lawyer,BusinessFraud,1023,1013,0,District Court,750
Criminal Lawyer,Murder,1016,1001,1,District Court,100
Criminal Lawyer,Murder,1012,1001,0,Vilage Court,784
Business Lawyer,BusinessFraud,1049,1013,1,High Court,355
Business Lawyer,BusinessFraud,1023,1013,0,District Court,704
Business Lawyer,IntellectualProperty,1055,1014,1,District Court,495
Criminal Lawyer,Robbery,1026,1000,0,District Court,440
Immigration Lawyer,VisaApplication,1008,1009,1,Supreme Court,424
Family Lawyer,ChildCustody,1015,1006,1,High Court,360
Immigration Lawyer,VisaApplication,1009,1008,1,Supreme Court,529
Family Lawyer,Adoption,1024,1005,0,District Court,187
Immigration Lawyer,Deportation,1004,1010,0,Supreme Court,441
Business Lawyer,IntellectualProperty,1003,1012,0,High Court,349
Immigration Lawyer,Deportation,1019,1009,0,Supreme Court,709
Immigration Lawyer,VisaApplication,1028,1009,0,District Court,734
Immigration Lawyer,Asylum,1009,1009,1,High Court,329
Immigration Lawyer,Deportation,1007,1009,0,High Court,563
Business Lawyer,BusinessFraud,1057,1014,1,Supreme Court,998
Immigration Lawyer,Asylum,1034,1009,0,High Court,829
Business Lawyer,IntellectualProperty,1019,1013,0,High Court,533
Family Lawyer,Adoption,1041,1004,0,District Court,755
Immigration Lawyer,Deportation,1025,1009,0,Vilage Court,910
Criminal Lawyer,Assault,1016,1000,0,Vilage Court,220
Immigration Lawyer,Deportation,1032,1010,0,Vilage Court,739
Tax Lawyer,TaxFraud,1004,1017,1,Supreme Court,731
Tax Lawyer,IRSAudit,1017,1016,0,Vilage Court,704
Criminal Lawyer,Assault,1005,1001,1,Vilage Court,943
Immigration Lawyer,Deportation,1031,1010,0,Supreme Court,791
Tax Lawyer,IRSAudit,1040,1016,1,High Court,305
Immigration Lawyer,VisaApplication,1015,1009,0,Supreme Court,772
Criminal Lawyer,Assault,1008,1002,0,High Court,192
Family Lawyer,ChildCustody,1006,1004,1,High Court,635
Business Lawyer,BusinessFraud,1053,1014,0,Supreme Court,462
Criminal Lawyer,Drug,1024,1002,0,District Court,565
Family Lawyer,ChildCustody,1008,1006,0,Vilage Court,206
Family Lawyer,Divorce,1018,1005,1,District Court,250
Immigration Lawyer,Deportation,1025,1010,0,Vilage Court,400
Family Lawyer,ChildCustody,1038,1004,0,Supreme Court,195
Criminal Lawyer,Drug,1017,1000,1,Supreme Court,493
Tax Lawyer,IRSAudit,1022,1019,1,Supreme Court,505
Tax Lawyer,TaxFraud,1043,1016,1,High Court,921
Immigration Lawyer,VisaApplication,1021,1009,1,Vilage Court,724
Immigration Lawyer,VisaApplication,1041,1010,0,Vilage Court,479
Business Lawyer,IntellectualProperty,1002,1014,1,Supreme Court,173
Criminal Lawyer,Drug,1025,1000,0,High Court,898
Immigration Lawyer,VisaApplication,1027,1009,1,Supreme Court,360
Family Lawyer,ChildCustody,1015,1005,1,Supreme Court,554
Family Lawyer,Divorce,1018,1004,0,District Court,355
Business Lawyer,IntellectualProperty,1013,1014,1,District Court,458
Immigration Lawyer,Deportation,1015,1008,0,District Court,589
Family Lawyer,Divorce,1003,1005,0,Supreme Court,919
Family Lawyer,Adoption,1007,1004,0,Supreme Court,976
Immigration Lawyer,VisaApplication,1008,1008,1,High Court,669
Tax Lawyer,TaxFraud,1021,1019,0,District Court,547
Tax Lawyer,IRSAudit,1006,1019,1,District Court,293
Business Lawyer,BusinessFraud,1037,1014,1,High Court,735
Criminal Lawyer,Assault,1005,1000,0,Supreme Court,845
Immigration Lawyer,VisaApplication,1003,1010,1,District Court,309
Immigration Lawyer,Asylum,1018,1009,0,Supreme Court,520
Tax Lawyer,TaxFraud,1007,1016,0,High Court,534
Criminal Lawyer,Burglary,1022,1001,0,High Court,959
Criminal Lawyer,Drug,1011,1001,0,Supreme Court,134
Tax Lawyer,TaxFraud,1002,1016,0,Supreme Court,276
Immigration Lawyer,Asylum,1031,1009,1,Vilage Court,157
Business Lawyer,IntellectualProperty,1055,1014,1,Vilage Court,770
Tax Lawyer,TaxFraud,1005,1017,0,High Court,855
Tax Lawyer,IRSAudit,1048,1016,1,District Court,362
Business Lawyer,BusinessFraud,1051,1012,1,District Court,137
Tax Lawyer,IRSAudit,1011,1016,0,Supreme Court,290
Immigration Lawyer,Deportation,1004,1008,0,District Court,231
Immigration Lawyer,Deportation,1018,1008,1,Vilage Court,473
Family Lawyer,Divorce,1040,1004,1,Vilage Court,613
Family Lawyer,ChildCustody,1012,1004,0,District Court,815
Criminal Lawyer,Burglary,1035,1002,0,Vilage Court,397
Criminal Lawyer,Robbery,1018,1000,1,High Court,830
Immigration Lawyer,Asylum,1008,1010,1,Vilage Court,440
Criminal Lawyer,Robbery,1030,1002,1,Supreme Court,908
Business Lawyer,ContractDispute,1001,1014,1,High Court,117
Business Lawyer,BusinessFraud,1021,1013,1,Supreme Court,317
Family Lawyer,ChildCustody,1014,1005,1,Supreme Court,748
Business Lawyer,ContractDispute,1007,1013,1,High Court,466
Immigration Lawyer,VisaApplication,1026,1010,1,Supreme Court,841
Immigration Lawyer,Deportation,1003,1008,1,Supreme Court,614
Family Lawyer,ChildCustody,1014,1006,0,Supreme Court,268
Immigration Lawyer,Asylum,1001,1009,0,Vilage Court,538
Business Lawyer,ContractDispute,1015,1014,1,Supreme Court,262
Immigration Lawyer,VisaApplication,1029,1010,0,High Court,878
Criminal Lawyer,Burglary,1042,1002,1,Vilage Court,860
Immigration Lawyer,VisaApplication,1009,1008,1,High Court,561
Business Lawyer,BusinessFraud,1017,1013,1,Vilage Court,778
Business Lawyer,BusinessFraud,1010,1013,1,High Court,415
Immigration Lawyer,Asylum,1007,1010,0,Supreme Court,547
Immigration Lawyer,Deportation,1021,1008,1,Vilage Court,295
Business Lawyer,IntellectualProperty,1024,1012,0,Supreme Court,912
Immigration Lawyer,VisaApplication,1027,1010,0,High Court,740
Business Lawyer,BusinessFraud,1009,1012,0,Vilage Court,136
Business Lawyer,ContractDispute,1031,1012,0,High Court,809
Business Lawyer,IntellectualProperty,1038,1013,1,Supreme Court,115
Criminal Lawyer,Murder,1027,1001,0,Supreme Court,508
Tax Lawyer,TaxFraud,1020,1018,0,Vilage Court,686
Immigration Lawyer,Asylum,1027,1008,1,Vilage Court,907
Tax Lawyer,TaxEvasion,1018,1019,0,District Court,349
Criminal Lawyer,Drug,1004,1002,0,High Court,672
Criminal Lawyer,Murder,1043,1000,1,Vilage Court,613
Immigration Lawyer,VisaApplication,1032,1009,1,Vilage Court,631
Family Lawyer,Adoption,1004,1006,0,Supreme Court,235
Immigration Lawyer,Deportation,1010,1010,0,High Court,769
Business Lawyer,IntellectualProperty,1047,1014,0,District Court,270
Immigration Lawyer,Asylum,1042,1010,1,Supreme Court,219
Criminal Lawyer,Drug,1015,1000,0,Vilage Court,367
Business Lawyer,IntellectualProperty,1018,1014,0,Supreme Court,788
Criminal Lawyer,Assault,1011,1002,1,District Court,750
Business Lawyer,IntellectualProperty,1021,1014,1,Supreme Court,819
Criminal Lawyer,Drug,1015,1000,0,District Court,644
Criminal Lawyer,Murder,1033,1000,0,High Court,542
Tax Lawyer,IRSAudit,1004,1018,1,District Court,740
Criminal Lawyer,Burglary,1008,1000,0,District Court,145
Immigration Lawyer,Deportation,1019,1010,0,District Court,321
Business Lawyer,ContractDispute,1033,1013,0,Supreme Court,436
Business Lawyer,ContractDispute,1001,1012,0,Vilage Court,293
Business Lawyer,BusinessFraud,1036,1013,1,Vilage Court,662
Family Lawyer,Divorce,1003,1005,0,Vilage Court,185
Business Lawyer,IntellectualProperty,1039,1012,1,District Court,164
Immigration Lawyer,Deportation,1049,1010,0,High Court,874
Immigration Lawyer,VisaApplication,1053,1010,0,High Court,359
Tax Lawyer,TaxFraud,1017,1018,1,District Court,553
Tax Lawyer,TaxFraud,1014,1017,0,Supreme Court,731
Criminal Lawyer,Burglary,1017,1002,1,Vilage Court,206
Criminal Lawyer,Assault,1024,1000,1,High Court,162
Tax Lawyer,TaxFraud,1015,1019,0,Supreme Court,711
Business Lawyer,ContractDispute,1046,1013,0,District Court,504
Immigration Lawyer,VisaApplication,1008,1008,1,Supreme Court,847
Tax Lawyer,TaxEvasion,1016,1019,1,High Court,126
Immigration Lawyer,VisaApplication,1013,1010,0,Vilage Court,260
Tax Lawyer,TaxFraud,1024,1018,1,Vilage Court,263
Business Lawyer,BusinessFraud,1041,1013,0,Supreme Court,161
Immigration Lawyer,VisaApplication,1005,1009,1,Supreme Court,391
Tax Lawyer,TaxFraud,1011,1017,1,Vilage Court,348
Immigration Lawyer,VisaApplication,1052,1010,0,High Court,685
Tax Lawyer,IRSAudit,1001,1019,0,Supreme Court,674
Immigration Lawyer,Deportation,1004,1008,0,High Court,727
Immigration Lawyer,Deportation,1040,1010,1,Supreme Court,623
Family Lawyer,Adoption,1030,1004,1,High Court,443
Family Lawyer,Adoption,1006,1006,1,High Court,470
Tax Lawyer,TaxFraud,1016,1017,0,High Court,620
Tax Lawyer,TaxEvasion,1005,1018,0,Vilage Court,215
Family Lawyer,ChildCustody,1004,1005,1,Vilage Court,854
Immigration Lawyer,VisaApplication,1017,1010,0,Supreme Court,846

